origin,destination,distance,duration,elevation_change
PS-04,CBD-03,1.098583928,11.7333333333,-30.4974365234
PS-04,CBD-07,0.388356875,4.68333333333,-30.3195934296
PS-04,CBD-06,0.446765749,5.76666666667,-30.1393384933
PS-04,CH-01,1.812539207,19.3,-30.081246376
PS-04,CH-02,2.044931961,20.7833333333,-30.0645923615
PS-04,CH-03,2.328277137,21.9333333333,-30.0167312622
PS-04,CH-05,2.31150012,23.65,-29.9364709854
PS-04,CH-06,1.973474296,20.2333333333,-29.9250259399
PS-04,CH-07,1.984658974,22.05,-29.8401870728
PS-04,CH-08,1.701313798,18.2,-29.6687479019
PS-04,CH-09,1.641662182,17.7833333333,-29.3730773926
PS-04,CH-12,1.521737579,16.6166666667,-29.3575510979
PS-04,CH-15,2.363073913,22.8666666667,-29.24559021
PS-04,DPD-01,2.064194462,17.4833333333,-29.2150268555
PS-04,DPD-03,8.690494806,55.3333333333,-29.0858302116
PS-04,EL-01,2.284781167,20.0833333333,-28.9280891418
PS-04,EL-03,2.880675956,23.1,-28.9127283096
PS-04,EL-05,4.030833677,30.4833333333,-28.879817009
PS-04,FH-01,1.144565382,14.05,-28.7565078735
PS-04,FH-04,1.343404102,14.7166666667,-28.7335205078
PS-04,ID-04,0.454843572,4.86666666667,-28.7301859856
PS-04,CBD-05,0.315656468,3.9,-28.6276049614
PS-04,CD-01,0.840714963,10.7333333333,-28.5627183914
PS-04,CBD-04,0.862462948,10.2333333333,-28.496717453
SLU-01,BT-01,1.432881526,11.9666666667,-28.336523056
SLU-01,BT-03,1.438473865,11.3166666667,-28.3284072876
SLU-01,BT-04,0.803432703,5.88333333333,-28.2978365421
SLU-01,BT-05,1.01904844,10.85,-28.278591156
SLU-01,CBD-13,0.856870609,8.56666666667,-28.2370951176
SLU-01,CBD-03,0.787277057,7.85,-27.9619064331
SLU-01,CBD-07,1.633584359,16.3,-27.8810501099
SLU-01,CBD-06,1.200488772,10.4333333333,-27.866268158
SLU-01,CH-01,0.651196808,10.45,-27.8539409637
SLU-01,CH-02,1.340297247,14.2333333333,-27.550201416
SLU-01,CH-03,1.079942798,10.95,-27.5389070511
SLU-01,CH-05,1.856035177,19.9833333333,-27.3281993866
SLU-01,CH-06,1.518630724,16.55,-27.2559099197
SLU-01,CH-07,1.529194031,18.3833333333,-27.2080841064
SLU-01,CH-08,1.246470226,14.5166666667,-27.1403121948
SLU-01,CH-09,1.065651265,12.8166666667,-27.1090316772
SLU-01,CH-12,0.84506456,9.95,-26.9060134888
SLU-01,CH-15,1.380686362,15.7333333333,-26.5478289127
SLU-01,DPD-01,0.737567377,4.05,-26.505531311
SLU-01,DPD-03,7.320993122,40.9333333333,-26.4797372818
SLU-01,EL-01,0.762422217,3.98333333333,-26.4319114685
SLU-01,EL-03,1.212294821,7.85,-26.4053530693
SLU-01,EL-05,2.169206161,12.8833333333,-26.3816833496
SLU-01,FH-01,1.277538776,15.1833333333,-26.3446116447
SLU-01,FH-04,1.71498396,17.3333333333,-26.232167244
SLU-01,ID-04,1.946755343,18.7833333333,-26.1373023987
SLU-01,PS-05,1.75847993,16.1,-26.0581741333
SLU-01,PS-04,1.655953715,15.2166666667,-25.9963884354
SLU-01,CBD-05,1.370123055,12.35,-25.9544467926
SLU-01,CD-01,2.201517453,19.15,-25.9296379089
SLU-01,CBD-04,0.96933876,9.61666666667,-25.8542575836
SLU-02,BT-01,1.05011699,9.7,-25.8020925522
SLU-02,BT-03,1.399327492,11.2,-25.7286653519
SLU-02,BT-04,1.053223845,8.25,-25.6790771484
SLU-02,BT-05,1.675837587,13.75,-25.655796051
SLU-02,CBD-13,1.428531929,13.0166666667,-25.5887794495
SLU-02,CBD-03,1.36080249,12.2666666667,-25.5574684143
SLU-02,CBD-07,2.205245679,20.75,-25.5220813751
SLU-02,CBD-06,1.772150092,14.8833333333,-25.3438673019
SLU-02,CH-01,1.951726311,18.35,-25.3370132446
SLU-02,CH-02,2.405948512,23.0,-25.2587985992
SLU-02,CH-03,1.879025904,19.2333333333,-25.1975708008
SLU-02,CH-05,2.6718953,25.7,-25.1251029968
SLU-02,CH-06,2.333869476,22.2666666667,-25.0767631531
SLU-02,CH-07,2.345054154,24.1,-25.0079307556
SLU-02,CH-08,2.062330349,20.2333333333,-24.9726457596
SLU-02,CH-09,1.881511388,18.5333333333,-24.8896560669
SLU-02,CH-12,1.660924683,15.6666666667,-24.8164253235
SLU-02,CH-15,2.720983609,24.95,-24.800573349
SLU-02,DPD-01,0.36039518,2.96666666667,-24.6553454399
SLU-02,DPD-03,6.256584599,36.3833333333,-24.6476383209
SLU-02,EL-01,0.691585923,4.38333333333,-24.5179901123
SLU-02,EL-03,1.318549262,9.56666666667,-24.4611825943
SLU-02,EL-05,2.340704557,15.0166666667,-24.0682563782
SLU-02,FH-01,1.93246381,19.4666666667,-24.0313816071
SLU-02,FH-04,2.530844083,23.05,-24.0029573441
SLU-02,ID-04,2.518416663,23.2333333333,-23.9632606506
SLU-02,PS-05,2.33014125,20.55,-23.871465683
SLU-02,PS-04,2.227615035,19.6666666667,-23.734161377
SLU-02,SLU-01,1.092370218,9.65,-23.7011222839
SLU-02,CBD-05,1.941784375,16.8,-23.6436061859
SLU-02,CD-01,3.017377576,24.8666666667,-23.5308952332
SLU-02,CBD-04,1.542242822,14.0333333333,-23.3960838318
SLU-04,BT-01,1.129652478,12.2,-23.3881168365
SLU-04,BT-03,1.135866188,11.4166666667,-23.1883163452
SLU-04,BT-04,0.821452462,7.23333333333,-23.1216154099
SLU-04,BT-05,1.179983529,12.3333333333,-23.0608739853
SLU-04,CBD-13,1.196760546,12.0,-22.929977417
SLU-04,CBD-03,1.129031107,11.25,-22.924949646
SLU-04,CBD-07,1.973474296,19.7333333333,-22.9186639786
SLU-04,CBD-06,1.540378709,13.8666666667,-22.9145774841
SLU-04,CH-01,1.525465805,16.5,-22.8628635406
SLU-04,CH-02,1.638555327,17.65,-22.7686424255
SLU-04,CH-03,1.377579507,14.35,-22.656452179
SLU-04,CH-05,2.245634794,23.8333333333,-22.6509408951
SLU-04,CH-06,1.908230341,20.4166666667,-22.5630197525
SLU-04,CH-07,1.918793648,22.2333333333,-22.5175800323
SLU-04,CH-08,1.636069843,18.3833333333,-22.4604387283
SLU-04,CH-09,1.455250882,16.6833333333,-22.4416007996
SLU-04,CH-12,1.234664177,13.8,-22.2453804016
SLU-04,CH-15,1.678323071,19.15,-22.1927156448
SLU-04,DPD-01,0.147886298,1.56666666667,-22.1283531189
SLU-04,DPD-03,6.773565271,39.4166666667,-22.0095331669
SLU-04,EL-01,0.533757689,4.11666666667,-21.8949213028
SLU-04,EL-03,1.138973043,8.6,-21.880279541
SLU-04,EL-05,2.161749709,14.05,-21.8207302094
SLU-04,FH-01,1.700692427,18.4333333333,-21.7387008667
SLU-04,FH-04,2.104583577,21.2,-21.4366960526
SLU-04,ID-04,2.287266651,22.2166666667,-21.4245452881
SLU-04,PS-05,2.098991238,19.5333333333,-21.3969306946
SLU-04,PS-04,1.996465023,18.6333333333,-21.2804756165
SLU-04,SLU-01,0.590923821,4.76666666667,-21.2726287842
SLU-04,SLU-02,0.507660107,5.03333333333,-21.1071014404
SLU-04,CBD-05,1.710012992,15.7833333333,-21.0768623352
SLU-04,CD-01,2.59111707,23.0166666667,-21.0397109985
SLU-04,CBD-04,1.310471439,13.0166666667,-21.0030059814
SLU-07,BT-01,0.984251664,9.83333333333,-20.9495735168
SLU-07,BT-03,0.989222632,9.18333333333,-20.6522121429
SLU-07,BT-04,0.35418147,3.18333333333,-20.582113266
SLU-07,BT-05,0.569797207,8.35,-20.4686813354
SLU-07,CBD-13,0.779199234,8.68333333333,-20.3103923798
SLU-07,CBD-03,0.661138744,7.21666666667,-20.2381868362
SLU-07,CBD-07,1.556534355,16.4166666667,-20.1868362427
SLU-07,CBD-06,1.123438768,10.5333333333,-20.182302475
SLU-07,CH-01,1.058816184,12.4,-20.1774454117
SLU-07,CH-02,1.513038385,17.0333333333,-20.1170496941
SLU-07,CH-03,1.390006927,15.2166666667,-19.9778900146
SLU-07,CH-05,1.778985173,19.7333333333,-19.9547481537
SLU-07,CH-06,1.440959349,16.3,-19.938583374
SLU-07,CH-07,1.452144027,18.1333333333,-19.9097223282
SLU-07,CH-08,1.168798851,14.2833333333,-19.8521671295
SLU-07,CH-09,0.988601261,12.5666666667,-19.3638763428
SLU-07,CH-12,0.767393185,9.7,-19.1537027359
SLU-07,CH-15,1.828073482,18.9833333333,-19.1250152588
SLU-07,DPD-01,0.444280265,3.05,-19.0983963013
SLU-07,DPD-03,7.069959238,40.9,-19.0082321167
SLU-07,EL-01,0.930813758,6.7,-18.9974822998
SLU-07,EL-03,1.557155726,11.8833333333,-18.9779815674
SLU-07,EL-05,2.579932392,17.35,-18.9227809906
SLU-07,FH-01,1.200488772,14.9333333333,-18.9091949463
SLU-07,FH-04,1.637933956,17.1,-18.9056510925
SLU-07,ID-04,1.869705339,18.8833333333,-18.6500205994
SLU-07,PS-05,1.681429926,16.2166666667,-18.590927124
SLU-07,PS-04,1.578903711,15.3166666667,-18.3192062378
SLU-07,SLU-01,0.654925034,6.06666666667,-18.0575373173
SLU-07,SLU-02,0.804054074,6.51666666667,-18.0397949219
SLU-07,SLU-04,0.441794781,3.45,-18.0365753174
SLU-07,CBD-05,1.29245168,12.45,-17.9716510773
SLU-07,CD-01,2.123846078,18.9,-17.9635620117
SLU-07,CBD-04,0.843200447,8.96666666667,-17.8718490601
SLU-15,BT-01,0.87613311,7.58333333333,-17.8609809875
SLU-15,BT-03,0.881725449,6.93333333333,-17.7004013062
SLU-15,BT-04,0.244198803,1.5,-17.6299152374
SLU-15,BT-05,0.462300024,6.45,-17.5691738129
SLU-15,CBD-13,0.300122193,4.18333333333,-17.4136238098
SLU-15,CBD-03,0.431231474,5.16666666667,-17.3439085484
SLU-15,CBD-07,1.076835943,11.9166666667,-17.1883850098
SLU-15,CBD-06,0.643740356,6.03333333333,-17.1685218811
SLU-15,CH-01,0.986737148,10.7,-17.1598472595
SLU-15,CH-02,1.440959349,15.3333333333,-17.1367797852
SLU-15,CH-03,1.150779092,12.1333333333,-16.9607543945
SLU-15,CH-05,1.706906137,18.0333333333,-16.9192583561
SLU-15,CH-06,1.368880313,14.6,-16.90001297
SLU-15,CH-07,1.380064991,16.4333333333,-16.8475265503
SLU-15,CH-08,1.097341186,12.5833333333,-16.8333120346
SLU-15,CH-09,0.916522225,10.8666666667,-16.7121295929
SLU-15,CH-12,0.69593552,8.0,-16.6870155334
SLU-15,CH-15,1.755994446,17.2833333333,-16.6833992004
SLU-15,DPD-01,0.879861336,4.98333333333,-16.6226577759
SLU-15,DPD-03,7.50616168,42.8333333333,-16.2904472351
SLU-15,EL-01,1.100448041,7.58333333333,-16.2900180817
SLU-15,EL-03,1.706284766,12.0666666667,-16.1650538445
SLU-15,EL-05,2.728440061,17.5333333333,-15.998500824
SLU-15,FH-01,1.002892794,12.35,-15.9865875244
SLU-15,FH-04,1.56585492,15.4,-15.879907608
SLU-15,ID-04,1.390006927,14.3833333333,-15.8450565338
SLU-15,PS-05,1.201731514,11.7166666667,-15.6387290955
SLU-15,PS-04,1.099205299,10.8166666667,-15.5779876709
SLU-15,SLU-01,0.699042375,5.7,-15.4514250755
SLU-15,SLU-02,1.108525864,7.43333333333,-15.3868312836
SLU-15,SLU-04,0.877997223,5.4,-15.1332571507
SLU-15,SLU-07,0.52816535,3.0,-15.1306304932
SLU-15,CBD-05,0.813374639,7.95,-15.0267748833
SLU-15,CD-01,2.052388413,17.2,-14.847278595
SLU-15,CBD-04,0.374686713,4.1,-14.8343544006
SLU-17,BT-01,1.232178693,12.8666666667,-14.5751800537
SLU-17,BT-03,1.581389195,14.3666666667,-14.4396858215
SLU-17,BT-04,1.122196026,9.76666666667,-14.3504333496
SLU-17,BT-05,1.480727093,14.8833333333,-14.2069892883
SLU-17,CBD-13,1.496882739,14.55,-14.0590553284
SLU-17,CBD-03,1.4291533,13.8,-13.949883461
SLU-17,CBD-07,2.27421786,22.2833333333,-13.9478149414
SLU-17,SLU-16,1.258276275,13.2166666667,-13.8887214661
SLU-17,CBD-06,1.841122273,16.4,-13.6821603775
SLU-17,CH-01,1.825587998,19.05,-13.6344051361
SLU-17,CH-02,2.28043157,23.6833333333,-13.6008300781
SLU-17,CH-03,1.370744426,15.9833333333,-13.2407736778
SLU-17,CH-05,2.546378358,26.3833333333,-13.2165260315
SLU-17,CH-06,2.208352534,22.95,-13.1761798859
SLU-17,CH-07,2.219537212,24.7833333333,-13.1064646244
SLU-17,CH-08,1.936192036,20.9333333333,-13.1038379669
SLU-17,CH-09,1.755373075,19.2166666667,-13.018989563
SLU-17,CH-12,1.53478637,16.35,-12.9261407852
SLU-17,CH-15,2.595466667,25.6333333333,-12.9207763672
SLU-17,DPD-01,0.29825808,3.55,-12.881316185
SLU-17,DPD-03,6.650533813,37.1666666667,-12.7699203491
SLU-17,EL-01,0.216237108,1.03333333333,-12.7504196167
SLU-17,EL-03,0.847550044,6.93333333333,-12.7350196838
SLU-17,EL-05,1.87032671,12.4,-12.6896781921
SLU-17,FH-01,2.00081462,20.9833333333,-12.6591074467
SLU-17,FH-04,2.405327141,23.75,-12.616809845
SLU-17,ID-04,2.587388844,24.75,-12.4625511169
SLU-17,PS-05,2.399113431,22.0833333333,-12.4576416016
SLU-17,PS-04,2.296587216,21.1833333333,-12.3380222321
SLU-17,SLU-01,0.740052861,7.05,-12.1676874161
SLU-17,SLU-02,0.403269779,4.08333333333,-12.0782470703
SLU-17,SLU-04,0.445523007,4.96666666667,-12.0465049744
SLU-17,SLU-07,0.741916974,6.85,-11.9929275513
SLU-17,SLU-15,1.201110143,10.6666666667,-11.7430372238
SLU-17,CBD-05,2.010756556,18.3166666667,-11.6192779541
SLU-17,CD-01,2.891239263,25.55,-11.6144373417
SLU-17,CBD-04,1.611215003,15.55,-11.4482917786
SLU-18,BT-01,0.730110925,7.48333333333,-11.3416118622
SLU-18,BT-03,0.736324635,6.7,-11.3178367615
SLU-18,BT-04,0.420668167,2.58333333333,-11.2139811516
SLU-18,BT-05,0.780441976,7.61666666667,-11.1143798828
SLU-18,CBD-13,0.796597622,7.28333333333,-10.9176368713
SLU-18,CBD-03,0.704634714,6.41666666667,-10.8931865692
SLU-18,CBD-07,1.573932743,15.0166666667,-10.8668022156
SLU-18,SLU-16,0.681022616,6.75,-10.7666239738
SLU-18,CBD-06,1.140837156,9.15,-10.7415008545
SLU-18,CH-01,1.248334339,12.5833333333,-10.6679213047
SLU-18,CH-02,1.70255654,17.2166666667,-10.6584625244
SLU-18,CH-03,1.579525082,15.4166666667,-10.3950958252
SLU-18,CH-05,1.969124699,19.9166666667,-10.3648452759
SLU-18,CH-06,1.631098875,16.5,-10.2355651855
SLU-18,CH-07,1.642283553,18.3166666667,-10.1795578003
SLU-18,CH-08,1.358938377,14.4666666667,-10.0745391846
SLU-18,CH-09,1.178119416,12.7666666667,-9.99788761139
SLU-18,CH-12,0.957532711,9.9,-9.95703601837
SLU-18,CH-15,2.018213008,19.1833333333,-9.88228988647
SLU-18,DPD-01,0.543699625,3.08333333333,-9.75902557373
SLU-18,DPD-03,7.169378598,40.9333333333,-9.73748016357
SLU-18,EL-01,1.030233118,6.75,-9.73016452789
SLU-18,EL-03,1.656575086,11.9166666667,-9.72195386887
SLU-18,EL-05,2.679351752,17.3833333333,-9.69828414917
SLU-18,FH-01,1.276296034,13.6,-9.65335083008
SLU-18,FH-04,1.827452111,17.2833333333,-9.35042572021
SLU-18,ID-04,1.887103727,17.5,-9.28425884247
SLU-18,PS-05,1.698828314,14.8166666667,-9.27970123291
SLU-18,PS-04,1.596302099,13.9166666667,-9.2670211792
SLU-18,SLU-01,0.892288756,6.16666666667,-9.23961281776
SLU-18,SLU-02,0.728246812,5.3,-9.08339238167
SLU-18,SLU-04,0.541214141,3.5,-9.00784683228
SLU-18,SLU-07,0.192003639,1.1,-8.97414493561
SLU-18,SLU-15,0.475970186,3.28333333333,-8.96878051758
SLU-18,SLU-17,0.841336334,5.66666666667,-8.90306854248
SLU-18,CBD-05,1.310471439,11.0666666667,-8.85960865021
SLU-18,CD-01,2.313985604,19.1,-8.83465576172
SLU-18,CBD-04,0.886075046,8.16666666667,-8.77543783188
SLU-19,BT-01,0.439309297,4.01666666667,-8.76773071289
SLU-19,BT-03,0.630070194,4.88333333333,-8.74125289917
SLU-19,BT-04,1.216023047,8.51666666667,-8.59188556671
SLU-19,BT-05,0.906580289,7.41666666667,-8.57548141479
SLU-19,CBD-13,1.201731514,9.68333333333,-8.54196929932
SLU-19,CBD-03,1.651604118,13.7666666667,-8.51055526733
SLU-19,CBD-07,1.978445264,17.4166666667,-8.3832244873
SLU-19,SLU-16,1.54721379,12.8,-8.36908340454
SLU-19,CBD-06,1.545349677,11.5333333333,-8.32737278938
SLU-19,CH-01,2.114525513,18.6333333333,-8.26545333862
SLU-19,CH-02,2.568747714,23.2666666667,-8.05964970589
SLU-19,CH-03,2.446337627,21.45,-7.99155807495
SLU-19,CH-05,2.835315873,25.9666666667,-7.93024349213
SLU-19,CH-06,2.497290049,22.55,-7.91460418701
SLU-19,CH-07,2.508474727,24.3666666667,-7.83586597443
SLU-19,CH-08,2.225129551,20.5166666667,-7.51767349243
SLU-19,CH-09,2.04431059,18.8166666667,-7.50820922852
SLU-19,CH-12,1.823723885,15.9333333333,-7.38961601257
SLU-19,CH-15,2.884404182,25.2166666667,-7.37345123291
SLU-19,DPD-01,0.90720166,5.25,-7.34712934494
SLU-19,DPD-03,7.49994797,43.1333333333,-7.2017288208
SLU-19,EL-01,1.36080249,8.98333333333,-7.19090890884
SLU-19,EL-03,1.987144458,14.15,-7.07360744476
SLU-19,EL-05,3.009921124,19.6166666667,-7.0177230835
SLU-19,FH-01,2.223265438,20.8333333333,-6.95890045166
SLU-19,FH-04,2.694264656,23.3333333333,-6.92219543457
SLU-19,ID-04,2.291616248,19.8833333333,-6.87627601624
SLU-19,PS-05,2.103340835,17.2166666667,-6.74608612061
SLU-19,PS-04,2.00081462,16.3166666667,-6.67598724365
SLU-19,SLU-01,1.636069843,11.8166666667,-6.51713109016
SLU-19,SLU-02,0.989844003,6.41666666667,-6.44812774658
SLU-19,SLU-04,1.055087958,6.68333333333,-6.44309997559
SLU-19,SLU-07,1.002271423,7.35,-6.43733215332
SLU-19,SLU-15,1.294937164,9.41666666667,-6.43488931656
SLU-19,SLU-17,1.172527077,7.88333333333,-6.25133705139
SLU-19,SLU-18,0.891046014,6.48333333333,-6.16716623306
SLU-19,CBD-05,1.71498396,13.45,-6.1060256958
SLU-19,CD-01,2.622806991,25.2,-6.04986476898
SLU-19,CBD-04,1.481969835,13.7833333333,-6.04364776611
UD-01,BT-01,6.603309617,41.4,-6.03321075439
UD-01,BT-03,6.952520119,42.9,-5.81894302368
UD-01,BT-04,6.606416472,39.9333333333,-5.75820159912
UD-01,BT-05,7.229030214,45.4333333333,-5.72947120667
UD-01,CBD-13,7.433461273,45.95,-5.71951508522
UD-01,CBD-03,6.913995117,43.9666666667,-5.67195510864
UD-01,CBD-07,6.049046685,43.9166666667,-5.39842987061
UD-01,SLU-16,5.49291964,37.0666666667,-5.37233352661
UD-01,CBD-06,7.777079436,47.8,-5.32251763344
UD-01,CH-01,4.880247834,34.5333333333,-5.3048210144
UD-01,CH-02,4.491269588,31.45,-5.17622113228
UD-01,CH-03,4.603116368,32.2166666667,-5.09027481079
UD-01,CH-05,4.294294981,31.3,-5.04681491852
UD-01,CH-06,4.86533493,33.9166666667,-4.95107269287
UD-01,CH-07,4.594417174,32.7666666667,-4.84101128578
UD-01,CH-08,5.012599857,33.8833333333,-4.79751205444
UD-01,CH-09,4.996444211,34.2333333333,-4.77909183502
UD-01,CH-12,5.249342208,35.4333333333,-4.69289016724
UD-01,CH-15,4.490026846,32.5166666667,-4.68480110168
UD-01,DPD-01,6.234215243,34.95,-4.66562461853
UD-01,DPD-03,1.010349246,7.3,-4.62525177002
UD-01,EL-01,4.491269588,25.4833333333,-4.62464761734
UD-01,EL-03,3.895374799,22.3166666667,-4.46533584595
UD-01,EL-05,2.586767473,15.5,-4.43048477173
UD-01,FH-01,5.637699083,39.1666666667,-4.39860153198
UD-01,FH-04,5.515288996,37.5333333333,-4.36514663696
UD-01,ID-04,6.695272525,43.1166666667,-4.26015090942
UD-01,PS-05,6.591503568,46.5666666667,-4.07484054565
UD-01,PS-04,6.508861225,45.3833333333,-4.06552505493
UD-01,SLU-01,5.072872844,32.0333333333,-4.06339168549
UD-01,SLU-02,5.553192627,31.7,-4.02307224274
UD-01,SLU-04,6.382101541,36.3833333333,-3.97225952148
UD-01,SLU-07,6.678495508,38.25,-3.95199584961
UD-01,SLU-15,6.685330589,40.8333333333,-3.91709518433
UD-01,SLU-17,6.261555567,32.6,-3.90717124939
UD-01,SLU-18,6.281439439,37.9,-3.84907913208
UD-01,SLU-19,6.51818179,39.3,-3.8270316124
UD-01,CBD-05,7.946713719,49.7166666667,-3.81279373169
UD-01,CD-01,6.001822489,39.35,-3.79823303223
UD-01,SLU-20,5.345654713,34.7333333333,-3.53594970703
UD-01,CBD-04,5.980074504,40.9166666667,-3.52009773254
UD-01,SLU-21,6.270254761,34.0666666667,-3.51881980896
UD-02,BT-01,5.31893576,34.1166666667,-3.45673370361
UD-02,BT-03,5.667524891,35.6166666667,-3.43336868286
UD-02,BT-04,4.152622393,26.0666666667,-3.43003416061
UD-02,BT-05,4.51115346,31.1666666667,-3.28935241699
UD-02,CBD-13,4.242721188,30.3166666667,-3.28373765945
UD-02,CBD-03,4.173127636,29.6,-3.1511516571
UD-02,CBD-07,4.564591366,35.8333333333,-3.07772445679
UD-02,SLU-16,3.954405044,28.55,-2.99139404297
UD-02,CBD-06,4.586339351,32.1833333333,-2.97463607788
UD-02,CH-01,3.395792515,26.45,-2.94852781296
UD-02,CH-02,3.006814269,23.3666666667,-2.92428016663
UD-02,CH-03,3.118661049,24.1333333333,-2.80600357056
UD-02,CH-05,3.347325577,26.4666666667,-2.74121856689
UD-02,CH-06,3.380879611,25.8333333333,-2.73115539551
UD-02,CH-07,3.770479228,28.8166666667,-2.68056106567
UD-02,CH-08,3.528144538,25.8166666667,-2.68047714233
UD-02,CH-09,3.511988892,26.1666666667,-2.5422706604
UD-02,CH-12,3.764265518,27.3666666667,-2.47414970398
UD-02,CH-15,3.005571527,24.4333333333,-2.4385433197
UD-02,DPD-01,3.328684447,19.8333333333,-2.28299331665
UD-02,DPD-03,2.904288054,15.95,-2.22225189209
UD-02,EL-01,2.843393696,15.75,-1.99118614197
UD-02,EL-03,2.247498907,12.5666666667,-1.82287597656
UD-02,EL-05,0.938891581,5.75,-1.80611801147
UD-02,FH-01,4.153243764,31.0833333333,-1.78600120544
UD-02,FH-04,4.030833677,29.45,-1.75000762939
UD-02,ID-04,5.210817206,35.0333333333,-1.74934768677
UD-02,PS-05,5.144330509,37.85,-1.68926620483
UD-02,PS-04,5.042425665,36.95,-1.67611980438
UD-02,SLU-01,3.424996952,22.2833333333,-1.49202728271
UD-02,SLU-02,4.268197399,24.4166666667,-1.49017333984
UD-02,SLU-04,3.354782029,19.7,-1.37375259399
UD-02,SLU-07,3.772964712,23.15,-1.34090995789
UD-02,SLU-15,3.945084479,26.1333333333,-1.19461345673
UD-02,SLU-17,3.059630804,16.8166666667,-1.17996311188
UD-02,SLU-18,3.881704637,24.2333333333,-1.13827896118
UD-02,SLU-19,5.233186562,32.0166666667,-1.02374267578
UD-02,UD-01,1.950483569,8.9,-0.946516036987
UD-02,CBD-05,4.755973634,34.1,-0.912240028381
UD-02,CD-01,4.51736717,31.2666666667,-0.878503799438
UD-02,SLU-20,3.697778821,24.9833333333,-0.852874755859
UD-02,CBD-04,4.355189339,31.3666666667,-0.797616004944
UD-02,SLU-21,3.300101381,18.7166666667,-0.776172637939
UD-04,BT-01,4.934307111,32.85,-0.713628768921
UD-04,BT-03,5.282896242,34.35,-0.543293952942
UD-04,BT-04,3.905938106,25.25,-0.481506347656
UD-04,BT-05,4.264469173,30.3666666667,-0.48070526123
UD-04,CBD-13,3.99541553,29.5166666667,-0.447357177734
UD-04,CBD-03,3.926443349,28.8,-0.43236541748
UD-04,CBD-07,4.317285708,35.0333333333,-0.396997451782
UD-04,SLU-16,3.707099386,27.75,-0.355644226074
UD-04,CBD-06,4.339033693,31.3666666667,-0.267723083496
UD-04,CH-01,3.148486857,25.65,-0.156220436096
UD-04,CH-02,2.759508611,22.5666666667,-0.14629650116
UD-04,CH-03,2.871355391,23.3333333333,0.0607414245606
UD-04,CH-05,3.10064129,25.6666666667,0.10258102417
UD-04,CH-06,3.133573953,25.0333333333,0.259174346924
UD-04,CH-07,3.52317357,28.0166666667,0.27172088623
UD-04,CH-08,3.28083888,25.0,0.335209846497
UD-04,CH-09,3.264683234,25.35,0.372169494629
UD-04,CH-12,3.517581231,26.55,0.424650192261
UD-04,CH-15,2.758265869,23.6333333333,0.458225250244
UD-04,DPD-01,3.08200016,19.0333333333,0.483348846436
UD-04,DPD-03,2.871355391,16.3,0.627365112305
UD-04,EL-01,2.596088038,14.9333333333,0.729946136475
UD-04,EL-03,2.000193249,11.7666666667,0.756019592285
UD-04,EL-05,0.691585923,4.95,0.874443054199
UD-04,FH-01,3.905938106,30.2833333333,1.04467010498
UD-04,FH-04,3.783528019,28.65,1.06182098389
UD-04,ID-04,4.963511548,34.2333333333,1.16851806641
UD-04,PS-05,4.897646222,37.05,1.25952148438
UD-04,PS-04,4.795120007,36.15,1.30680847168
UD-04,SLU-01,3.177691294,21.4833333333,1.42830848694
UD-04,SLU-02,3.884190121,23.15,1.54251861572
UD-04,SLU-04,3.107476371,18.9,1.58452892303
UD-04,SLU-07,3.525659054,22.3333333333,1.65061569214
UD-04,SLU-15,3.697778821,25.3166666667,1.81024169922
UD-04,SLU-17,2.812325146,16.0,1.89248347282
UD-04,SLU-18,3.634398979,23.4166666667,2.02679252625
UD-04,SLU-19,4.848557913,30.75,2.08298110962
UD-04,UD-01,1.917550906,9.25,2.13396453857
UD-04,UD-02,0.23612098,2.18333333333,2.21065139771
UD-04,CBD-05,4.508667976,33.2833333333,2.2774887085
UD-04,CD-01,4.270061512,30.45,2.32483291626
UD-04,SLU-20,3.450473163,24.1833333333,2.33957672119
UD-04,CBD-04,4.107883681,30.5666666667,2.34013462067
UD-04,SLU-21,3.053417094,17.9,2.34054851532
UD-07,BT-01,5.736497072,36.5833333333,2.37482452393
UD-07,BT-03,6.085707574,38.0833333333,2.38557434082
UD-07,BT-04,4.382529663,27.75,2.53104496002
UD-07,BT-05,4.74106073,32.8666666667,2.5662612915
UD-07,CBD-13,4.472628458,32.0,2.56632995605
UD-07,CBD-03,4.403034906,31.2833333333,2.60785770416
UD-07,CBD-07,4.794498636,37.5166666667,2.60827159882
UD-07,SLU-16,4.184312314,30.2333333333,2.72016143799
UD-07,CBD-06,4.816246621,33.8666666667,2.7224817276
UD-07,CH-01,3.625699785,28.15,2.73713207245
UD-07,CH-02,3.236100168,25.0666666667,2.88342857361
UD-07,CH-03,3.348568319,25.8166666667,2.95219802856
UD-07,CH-05,3.577232847,28.1666666667,3.00485515594
UD-07,CH-06,3.61016551,27.5333333333,3.01293945312
UD-07,CH-07,3.999765127,30.5166666667,3.2186384201
UD-07,CH-08,3.758051808,27.5,3.2360534668
UD-07,CH-09,3.741896162,27.85,3.28706455231
UD-07,CH-12,3.994172788,29.05,3.33930969238
UD-07,CH-15,3.234857426,26.1166666667,3.36387729645
UD-07,DPD-01,3.558591717,21.5333333333,3.41949462891
UD-07,DPD-03,2.163613822,13.5333333333,3.4863615036
UD-07,EL-01,3.073300966,17.4333333333,3.5547876358
