origin,destination,distance,duration,elevation_change
CBD-06,SLU-18,1.189925465,9.21666666667,-8.6131362915
CBD-06,SLU-19,1.577039598,11.6333333333,-12.5298538208
CBD-06,UD-01,7.289924572,42.5333333333,10.3950958252
CBD-06,UD-02,6.004929344,38.05,-21.6981430054
CBD-06,UD-04,5.665039407,35.4166666667,-4.53829574585
CBD-06,UD-07,4.684515969,35.1833333333,-40.1101074219
CBD-06,UW-01,6.659854378,42.0666666667,-31.3688545227
CBD-06,UW-02,6.28206081,42.3,-39.257232666
CBD-06,UW-04,5.904267242,37.2333333333,-9.24050140381
CBD-06,UW-06,6.248506776,39.0333333333,-14.1804695129
CBD-06,UW-07,6.419383801,38.75,9.35042572021
CBD-06,UW-10,5.957083777,36.45,11.3416118622
CBD-06,WF-01,1.345268215,9.55,22.0095331669
CBD-06,WF-04,0.564826239,4.86666666667,20.1170496941
CBD-06,CBD-05,0.169634283,1.91666666667,15.4924020767
CBD-06,CD-01,1.078078685,13.6666666667,-39.7379379272
CBD-06,SLU-20,1.050738361,9.4,-14.6128349304
CBD-06,CBD-04,0.32311292,4.2,-15.9865875244
CBD-06,SLU-21,1.660303312,12.75,13.949883461
CH-01,BT-01,1.744809768,13.4333333333,44.9111289978
CH-01,BT-03,1.750402107,12.7833333333,48.4470787048
CH-01,BT-04,1.152021834,8.05,47.9888534546
CH-01,BT-05,1.330976682,12.3,37.9796524048
CH-01,CBD-13,1.020291182,8.1,39.8025283813
CH-01,CBD-03,0.859977464,6.95,33.769317627
CH-01,CBD-07,1.666517022,14.5333333333,50.7300720215
CH-01,SLU-16,0.567311723,4.51666666667,33.51014328
CH-01,CBD-06,1.363909345,9.95,56.9576339722
CH-01,CH-02,0.409483489,4.5,-21.3758850098
CH-01,CH-03,0.331190743,2.81666666667,-2.2774887085
CH-01,CH-05,0.741916974,8.1,-46.0364837646
CH-01,CH-06,0.694071407,6.41666666667,-24.6119384766
CH-01,CH-07,1.164449254,10.45,-42.2382507324
CH-01,CH-08,0.678537132,5.56666666667,-12.9926605225
CH-01,CH-09,0.489018977,4.35,-10.261505127
CH-01,CH-12,0.323734291,2.88333333333,10.7415008545
CH-01,CH-15,0.72700407,6.58333333333,-35.8009185791
CH-01,DPD-01,1.580146453,11.1833333333,69.7275543213
CH-01,DPD-03,5.794284575,34.8833333333,60.9096298218
CH-01,EL-01,1.104797638,7.98333333333,73.2476520538
CH-01,EL-03,1.670245248,11.75,73.6446495056
CH-01,EL-05,2.3612098,13.7333333333,62.047908783
CH-01,FH-01,1.25516942,9.78333333333,-15.3322372437
CH-01,FH-04,1.178740787,8.68333333333,-3.33930969238
CH-01,ID-04,2.31150012,15.05,65.8607025146
CH-01,PS-05,2.208973905,17.1833333333,70.6397943497
CH-01,PS-04,2.125710191,16.0,74.1261558533
CH-01,SLU-01,0.400784295,4.53333333333,43.6516075134
CH-01,SLU-02,2.016348895,13.9833333333,63.8339099884
CH-01,SLU-04,0.932677871,6.7,69.8837747574
CH-01,SLU-07,1.228450467,9.18333333333,61.6232585907
CH-01,SLU-15,0.907823031,6.55,50.6693305969
CH-01,SLU-17,1.283131115,9.03333333333,73.7909460068
CH-01,SLU-18,1.229693209,9.15,48.3444976807
CH-01,SLU-19,2.288509393,17.0,44.4277801514
CH-01,UD-01,4.84048009,27.8333333333,67.3527297974
CH-01,UD-02,3.279596138,21.5833333333,35.2594909668
CH-01,UD-04,3.032911851,19.3833333333,52.4193382263
CH-01,UD-07,3.46103647,24.1833333333,16.8475265503
CH-01,UW-01,3.904073993,25.4666666667,25.5887794495
CH-01,UW-02,3.515095747,26.0666666667,17.7004013062
CH-01,UW-04,3.195711053,20.8166666667,47.7171325684
CH-01,UW-06,3.639369947,23.5,42.7771644592
CH-01,UW-07,3.969317948,24.05,66.3080596924
CH-01,UW-10,3.518202602,21.8166666667,68.2992458344
CH-01,WF-01,1.962289618,14.1166666667,78.9671671391
CH-01,WF-04,1.763450898,12.0166666667,77.0746836662
CH-01,CBD-05,1.533543628,11.8666666667,72.4500360489
CH-01,CD-01,1.66527428,10.5,17.2196960449
CH-01,SLU-20,0.474106073,5.6,42.3447990417
CH-01,CBD-04,1.041417796,8.71666666667,40.9710464478
CH-01,SLU-21,1.09361296,8.4,70.9075174332
CH-02,BT-01,2.199031969,15.0666666667,66.2870140076
CH-02,BT-03,2.204624308,14.4166666667,69.8229637146
CH-02,BT-04,1.606244035,9.68333333333,69.3647384644
CH-02,BT-05,1.785198883,13.9333333333,59.3555374146
CH-02,CBD-13,1.474513383,9.73333333333,61.1784133911
CH-02,CBD-03,1.314199665,8.58333333333,55.1452026367
CH-02,CBD-07,1.577660969,13.0,72.1059570312
CH-02,SLU-16,1.021533924,6.15,54.8860282898
CH-02,CBD-06,1.818131546,11.6,78.3335189819
CH-02,CH-01,0.376550826,2.96666666667,21.3758850098
CH-02,CH-03,0.283345176,1.13333333333,19.0983963013
CH-02,CH-05,0.492125832,5.06666666667,-24.6605987549
CH-02,CH-06,0.445523007,3.4,-3.2360534668
CH-02,CH-07,0.914658112,7.41666666667,-20.8623657227
CH-02,CH-08,0.591545192,3.36666666667,8.3832244873
CH-02,CH-09,0.525058495,3.31666666667,11.1143798828
CH-02,CH-12,0.777956492,4.51666666667,32.1173858643
CH-02,CH-15,0.358531067,3.03333333333,-14.4250335693
CH-02,DPD-01,1.499368223,8.75,91.1034393311
CH-02,DPD-03,5.435753508,33.9166666667,82.2855148315
CH-02,EL-01,1.524844434,8.45,94.6235370636
CH-02,EL-03,1.581389195,10.0166666667,95.0205345154
CH-02,EL-05,2.272353747,12.0,83.4237937927
CH-02,FH-01,1.166313367,8.25,6.04364776611
CH-02,FH-04,1.095477073,7.01666666667,18.0365753174
CH-02,ID-04,2.275460602,12.6,87.2365875244
CH-02,PS-05,2.120117852,15.65,92.0156793594
CH-02,PS-04,2.037475509,14.4666666667,95.502040863
CH-02,SLU-01,0.820831091,5.0,65.0274925232
CH-02,SLU-02,2.470571096,15.6166666667,85.2097949982
CH-02,SLU-04,1.352724667,7.16666666667,91.2596597672
CH-02,SLU-07,1.683294039,10.8166666667,82.9991436005
CH-02,SLU-15,1.362045232,8.18333333333,72.0452156067
CH-02,SLU-17,1.703177911,9.5,95.1668310165
CH-02,SLU-18,1.68391541,10.7833333333,69.7203826904
CH-02,SLU-19,2.742731594,18.6333333333,65.8036651611
CH-02,UD-01,4.481327652,26.8833333333,88.7286148071
CH-02,UD-02,2.985066284,20.75,56.6353759766
CH-02,UD-04,2.738381997,18.55,73.7952232361
CH-02,UD-07,3.166506616,23.35,38.2234115601
CH-02,UW-01,3.609544139,24.6333333333,46.9646644592
CH-02,UW-02,3.219944522,25.2333333333,39.0762863159
CH-02,UW-04,2.900559828,19.9666666667,69.0930175781
CH-02,UW-06,3.418161871,23.2,64.153049469
CH-02,UW-07,3.610786881,23.1,87.6839447021
CH-02,UW-10,3.223672748,20.9833333333,89.6751308441
CH-02,WF-01,2.416511819,15.7666666667,100.343052149
CH-02,WF-04,2.217673099,13.65,98.450568676
CH-02,CBD-05,1.987765829,13.5166666667,93.8259210587
CH-02,CD-01,1.582010566,8.83333333333,38.5955810547
CH-02,SLU-20,0.894152869,6.06666666667,63.7206840515
CH-02,CBD-04,1.509310159,10.0,62.3469314575
CH-02,SLU-21,1.513659756,8.86666666667,92.2834024429
CH-03,BT-01,2.045553332,15.2833333333,47.1886177063
CH-03,BT-03,2.051145671,14.6333333333,50.7245674133
CH-03,BT-04,1.452144027,9.91666666667,50.2663421631
CH-03,BT-05,1.631098875,14.15,40.2571411133
CH-03,CBD-13,1.320413375,9.95,42.0800170898
CH-03,CBD-03,1.160099657,8.8,36.0468063354
CH-03,CBD-07,1.861006145,15.7666666667,53.00756073
CH-03,SLU-16,0.868055287,6.36666666667,35.7876319885
CH-03,CBD-06,1.664031538,11.8166666667,59.2351226807
CH-03,CH-01,0.331190743,3.13333333333,2.2774887085
CH-03,CH-02,0.283345176,2.76666666667,-19.0983963013
CH-03,CH-05,0.797840364,7.95,-43.7589950562
CH-03,CH-06,0.749994797,6.26666666667,-22.3344497681
CH-03,CH-07,1.220372644,10.3,-39.9607620239
CH-03,CH-08,0.897259724,6.25,-10.715171814
CH-03,CH-09,0.761179475,6.2,-7.98401641846
CH-03,CH-12,0.568554465,4.1,13.018989563
CH-03,CH-15,0.471620589,5.23333333333,-33.5234298706
CH-03,DPD-01,1.406783944,8.68333333333,72.0050430298
CH-03,DPD-03,5.463093832,32.05,63.1871185303
CH-03,EL-01,1.392492411,10.4833333333,75.5251407623
CH-03,EL-03,1.339054505,8.91666666667,75.9221382141
CH-03,EL-05,2.030019057,10.9166666667,64.3253974915
CH-03,FH-01,1.449658543,11.0166666667,-13.0547485352
CH-03,FH-04,1.400570234,9.88333333333,-1.06182098389
CH-03,ID-04,2.580553763,15.4666666667,68.1381912231
CH-03,PS-05,2.403463028,18.4166666667,72.9172830582
CH-03,PS-04,2.320199314,17.2333333333,76.4036445618
CH-03,SLU-01,0.728246812,4.93333333333,45.9290962219
CH-03,SLU-02,1.879025904,14.8833333333,66.1113986969
CH-03,SLU-04,1.260140388,7.1,72.1612634659
CH-03,SLU-07,1.329112569,8.93333333333,63.9007472992
CH-03,SLU-15,1.207945224,8.4,52.9468193054
CH-03,SLU-17,1.570825888,11.5333333333,76.0684347153
CH-03,SLU-18,1.330355311,8.91666666667,50.6219863892
CH-03,SLU-19,2.589252957,18.85,46.7052688599
CH-03,UD-01,4.509289347,25.0166666667,69.6302185059
CH-03,UD-02,2.948405395,18.7666666667,37.5369796753
CH-03,UD-04,2.701721108,16.5666666667,54.6968269348
CH-03,UD-07,3.129845727,21.3666666667,19.1250152588
CH-03,UW-01,3.57288325,22.65,27.866268158
CH-03,UW-02,3.183283633,23.25,19.9778900146
CH-03,UW-04,2.86452031,17.9833333333,49.9946212769
CH-03,UW-06,3.308179204,20.6833333333,45.0546531677
CH-03,UW-07,3.638127205,21.2333333333,68.5855484009
CH-03,UW-10,3.187011859,19.0,70.5767345428
CH-03,WF-01,2.263033182,15.9833333333,81.2446558475
CH-03,WF-04,2.064194462,13.8666666667,79.3521723747
CH-03,CBD-05,1.833665821,13.7333333333,74.7275247574
CH-03,CD-01,1.886482356,11.7,19.4971847534
CH-03,SLU-20,0.80156859,6.0,44.6222877502
CH-03,CBD-04,1.341539989,10.5666666667,43.2485351562
CH-03,SLU-21,1.381929104,10.6666666667,73.1850061417
CH-05,BT-01,2.465600128,15.6666666667,90.9476127625
CH-05,BT-03,2.470571096,15.0166666667,94.4835624695
CH-05,BT-04,1.872190823,10.2833333333,94.0253372192
CH-05,BT-05,2.051145671,14.5333333333,84.0161361694
CH-05,CBD-13,1.740460171,10.3333333333,85.839012146
CH-05,CBD-03,1.580146453,9.18333333333,79.8058013916
CH-05,CBD-07,1.843607757,13.7666666667,96.7665557861
CH-05,SLU-16,1.287480712,6.75,79.5466270447
CH-05,CBD-06,2.084078334,12.1833333333,102.994117737
CH-05,CH-01,0.741916974,5.26666666667,46.0364837646
CH-05,CH-02,0.485912122,2.73333333333,24.6605987549
CH-05,CH-03,0.797840364,3.93333333333,43.7589950562
CH-05,CH-06,0.342996792,1.63333333333,21.4245452881
CH-05,CH-07,0.42253228,2.35,3.79823303223
CH-05,CH-08,0.64001213,2.75,33.0438232422
CH-05,CH-09,0.828908914,4.3,35.7749786377
CH-05,CH-12,1.04390328,5.11666666667,56.7779846191
CH-05,CH-15,0.4349597,2.55,10.2355651855
CH-05,DPD-01,2.300936813,13.4166666667,115.764038086
CH-05,DPD-03,5.062309537,28.3833333333,106.946113586
CH-05,EL-01,1.880268646,10.7166666667,119.284135818
CH-05,EL-03,2.071029543,12.6666666667,119.68113327
CH-05,EL-05,2.391656979,12.8166666667,108.084392548
CH-05,FH-01,1.432260155,9.01666666667,30.704246521
CH-05,FH-04,0.971824244,4.3,42.6971740723
CH-05,ID-04,2.167963419,10.5833333333,111.897186279
CH-05,PS-05,2.445716256,12.85,116.676278114
CH-05,PS-04,2.510960211,13.55,120.162639618
CH-05,SLU-01,1.175633932,7.26666666667,89.6880912781
CH-05,SLU-02,2.736517884,16.2166666667,109.870393753
CH-05,SLU-04,1.708148879,9.43333333333,115.920258522
CH-05,SLU-07,1.949240827,11.4166666667,107.659742355
CH-05,SLU-15,1.62799202,8.78333333333,96.7058143616
CH-05,SLU-17,2.058602123,11.7666666667,119.827429771
CH-05,SLU-18,1.950483569,11.3833333333,94.3809814453
CH-05,SLU-19,3.009299753,19.2333333333,90.464263916
CH-05,UD-01,4.107883681,21.35,113.389213562
CH-05,UD-02,3.326198963,20.8833333333,81.2959747314
CH-05,UD-04,3.079514676,18.6833333333,98.455821991
CH-05,UD-07,3.507639295,23.4833333333,62.8840103149
CH-05,UW-01,3.456065502,20.7,71.6252632141
CH-05,UW-02,3.659253819,22.9166666667,63.7368850708
CH-05,UW-04,3.241692507,20.1,93.753616333
CH-05,UW-06,3.0447179,17.6666666667,88.8136482239
CH-05,UW-07,3.23734291,17.5666666667,112.344543457
CH-05,UW-10,3.239828394,17.6833333333,114.335729599
CH-05,WF-01,2.683079978,16.35,125.003650904
CH-05,WF-04,2.484241258,14.25,123.111167431
CH-05,CBD-05,2.253712617,14.1,118.486519814
CH-05,CD-01,1.474513383,6.8,63.2561798096
CH-05,SLU-20,1.634827101,9.83333333333,88.3812828064
CH-05,CBD-04,1.761586785,10.9333333333,87.0075302124
CH-05,SLU-21,2.343190041,14.45,116.944001198
CH-06,BT-01,2.127574304,14.25,69.5230674744
CH-06,BT-03,2.132545272,13.6,73.0590171814
CH-06,BT-04,1.534164999,8.86666666667,72.6007919312
CH-06,BT-05,1.713119847,13.1166666667,62.5915908813
CH-06,CBD-13,1.402434347,8.91666666667,64.4144668579
CH-06,CBD-03,1.242120629,7.76666666667,58.3812561035
CH-06,CBD-07,1.506203304,12.35,75.342010498
CH-06,SLU-16,0.950076259,5.33333333333,58.1220817566
CH-06,CBD-06,1.74605251,10.7666666667,81.5695724487
CH-06,CH-01,0.878618594,5.01666666667,24.6119384766
CH-06,CH-02,0.445523007,2.88333333333,3.2360534668
CH-06,CH-03,0.749994797,4.1,22.3344497681
CH-06,CH-05,0.369715745,3.61666666667,-21.4245452881
CH-06,CH-07,0.464785508,4.51666666667,-17.6263122559
CH-06,CH-08,0.271539127,0.966666666667,11.6192779541
CH-06,CH-09,0.49088309,2.88333333333,14.3504333496
CH-06,CH-12,0.705877456,3.7,35.3534393311
CH-06,CH-15,0.387114133,2.68333333333,-11.1889801025
CH-06,DPD-01,1.962910989,12.0,94.3394927979
CH-06,DPD-03,5.404684958,32.4333333333,85.5215682983
CH-06,EL-01,1.942405746,11.2333333333,97.8595905304
CH-06,EL-03,2.023183976,12.8333333333,98.2565879822
CH-06,EL-05,2.714148528,14.8166666667,86.6598472595
CH-06,FH-01,1.094234331,7.6,9.27970123291
CH-06,FH-04,0.650575437,3.61666666667,21.2726287842
CH-06,ID-04,1.829937595,9.2,90.4726409912
CH-06,PS-05,2.107690432,11.4666666667,95.2517328262
CH-06,PS-04,2.172934387,12.1666666667,98.7380943298
CH-06,SLU-01,1.237771032,7.78333333333,68.26354599
CH-06,SLU-02,2.39849206,14.8,88.445848465
CH-06,SLU-04,1.960425505,12.4,94.4957132339
CH-06,SLU-07,1.611215003,10.0,86.2351970673
CH-06,SLU-15,1.289966196,7.36666666667,75.2812690735
CH-06,SLU-17,2.261169069,14.5666666667,98.4028844833
CH-06,SLU-18,1.612457745,9.96666666667,72.9564361572
CH-06,SLU-19,2.671273929,17.8166666667,69.0397186279
CH-06,UD-01,4.450880473,25.3833333333,91.9646682739
CH-06,UD-02,3.359131626,22.4666666667,59.8714294434
CH-06,UD-04,3.112447339,20.2666666667,77.0312767029
CH-06,UD-07,3.540571958,25.0666666667,41.4594650269
CH-06,UW-01,3.98298811,26.3333333333,50.200717926
CH-06,UW-02,3.594009864,26.95,42.3123397827
CH-06,UW-04,3.27462517,21.6833333333,72.3290710449
CH-06,UW-06,3.387093321,21.7,67.3891029358
CH-06,UW-07,3.580339702,21.6,90.9199981689
CH-06,UW-10,3.59773809,22.7,92.9111843109
CH-06,WF-01,2.345054154,14.9333333333,103.579105616
CH-06,WF-04,2.146215434,12.8333333333,101.686622143
CH-06,CBD-05,1.915686793,12.6833333333,97.0619745255
CH-06,CD-01,1.136487559,5.41666666667,41.8316345215
CH-06,SLU-20,1.296801277,8.41666666667,66.9567375183
CH-06,CBD-04,1.444687575,9.55,65.5829849243
CH-06,SLU-21,2.005164217,13.0333333333,95.5194559097
CH-07,BT-01,2.138758982,14.8833333333,87.1493797302
CH-07,BT-03,2.14372995,14.2333333333,90.6853294373
CH-07,BT-04,1.545349677,9.5,90.227104187
CH-07,BT-05,1.724304525,13.75,80.2179031372
CH-07,CBD-13,1.413619025,9.55,82.0407791138
CH-07,CBD-03,1.253305307,8.4,76.0075683594
CH-07,CBD-07,1.516766611,12.9833333333,92.9683227539
CH-07,SLU-16,0.960639566,5.96666666667,75.7483940125
CH-07,CBD-06,1.757237188,11.4,99.1958847046
CH-07,CH-01,0.889803272,5.65,42.2382507324
CH-07,CH-02,0.908444402,5.45,20.8623657227
CH-07,CH-03,1.220372644,6.65,39.9607620239
CH-07,CH-05,0.42253228,2.71666666667,-3.79823303223
CH-07,CH-06,0.464785508,3.1,17.6263122559
CH-07,CH-08,0.313170984,1.96666666667,29.24559021
CH-07,CH-09,0.502067768,3.51666666667,31.9767456055
CH-07,CH-12,0.717062134,4.33333333333,52.9797515869
CH-07,CH-15,0.85749198,5.26666666667,6.43733215332
CH-07,DPD-01,1.974095667,12.6333333333,111.965805054
CH-07,DPD-03,5.484841817,31.1166666667,103.147880554
CH-07,EL-01,1.953590424,11.8666666667,115.485902786
CH-07,EL-03,2.482998516,15.95,115.882900238
CH-07,EL-05,2.814189259,15.5333333333,104.286159515
CH-07,FH-01,1.105419009,8.23333333333,26.9060134888
CH-07,FH-04,0.644983098,3.61666666667,38.89894104
CH-07,ID-04,1.841122273,9.8,108.098953247
CH-07,PS-05,2.11887511,12.0666666667,112.878045082
CH-07,PS-04,2.184119065,12.7666666667,116.364406586
CH-07,SLU-01,1.24895571,8.41666666667,85.8898582458
CH-07,SLU-02,2.409676738,15.4333333333,106.072160721
CH-07,SLU-04,1.971610183,13.0333333333,112.12202549
CH-07,SLU-07,1.622399681,10.6333333333,103.861509323
CH-07,SLU-15,1.301150874,8.0,92.9075813293
CH-07,SLU-17,2.272353747,15.2,116.029196739
CH-07,SLU-18,1.623642423,10.6,90.5827484131
CH-07,SLU-19,2.682458607,18.45,86.6660308838
CH-07,UD-01,4.530415961,24.0666666667,109.59098053
CH-07,UD-02,3.748731243,23.6,77.4977416992
CH-07,UD-04,3.502046956,21.4,94.6575889587
CH-07,UD-07,3.930171575,26.2,59.0857772827
CH-07,UW-01,3.878597782,23.4166666667,67.8270301819
CH-07,UW-02,4.081786099,25.6333333333,59.9386520386
CH-07,UW-04,3.664224787,22.8166666667,89.9553833008
CH-07,UW-06,3.46725018,20.3833333333,85.0154151917
CH-07,UW-07,3.65987519,20.2833333333,108.546310425
CH-07,UW-10,3.662360674,20.4,110.537496567
CH-07,WF-01,2.356238832,15.5666666667,121.205417871
CH-07,WF-04,2.157400112,13.4666666667,119.312934399
CH-07,CBD-05,1.926871471,13.3166666667,114.688286781
CH-07,CD-01,1.147672237,6.01666666667,59.4579467773
CH-07,SLU-20,1.307985955,9.05,84.5830497742
CH-07,CBD-04,1.434745639,10.1666666667,83.2092971802
CH-07,SLU-21,2.016348895,13.6666666667,113.145768166
CH-08,BT-01,1.855413806,13.5,57.9037895203
CH-08,BT-03,1.861006145,12.85,61.4397392273
CH-08,BT-04,1.262004501,8.11666666667,60.9815139771
CH-08,BT-05,1.440959349,12.3666666667,50.9723129272
CH-08,CBD-13,1.130273849,8.15,52.7951889038
CH-08,CBD-03,0.969960131,7.01666666667,46.7619781494
CH-08,CBD-07,1.234042806,11.6,63.7227325439
CH-08,SLU-16,0.677915761,4.56666666667,46.5028038025
CH-08,CBD-06,1.473892012,10.0166666667,69.9502944946
CH-08,CH-01,0.606458096,4.26666666667,12.9926605225
CH-08,CH-02,0.591545192,3.88333333333,-8.3832244873
CH-08,CH-03,0.897259724,5.13333333333,10.715171814
CH-08,CH-05,0.64001213,6.48333333333,-33.0438232422
CH-08,CH-06,0.271539127,2.5,-11.6192779541
CH-08,CH-07,0.313170984,4.88333333333,-29.24559021
CH-08,CH-09,0.218722592,2.11666666667,2.73115539551
CH-08,CH-12,0.433716958,2.95,23.734161377
CH-08,CH-15,0.661138744,4.7,-22.8082580566
CH-08,DPD-01,1.690750491,11.2333333333,82.7202148438
CH-08,DPD-03,5.957083777,36.6666666667,73.9022903442
CH-08,EL-01,1.670245248,10.4833333333,86.2403125763
CH-08,EL-03,2.171070274,13.8666666667,86.6373100281
CH-08,EL-05,2.861413455,15.85,75.0405693054
CH-08,FH-01,0.822073833,6.85,-2.33957672119
CH-08,FH-04,0.498960913,3.85,9.65335083008
CH-08,ID-04,1.678944442,9.43333333333,78.8533630371
CH-08,PS-05,1.956075908,11.7,83.6324548721
CH-08,PS-04,2.021319863,12.3833333333,87.1188163757
CH-08,SLU-01,0.966231905,7.03333333333,56.6442680359
CH-08,SLU-02,2.126952933,14.0333333333,76.8265705109
CH-08,SLU-04,1.688265007,11.65,82.8764352798
CH-08,SLU-07,1.339054505,9.25,74.6159191132
CH-08,SLU-15,1.017805698,6.61666666667,63.6619911194
CH-08,SLU-17,1.989008571,13.8166666667,86.7836065292
CH-08,SLU-18,1.340297247,9.21666666667,61.3371582031
CH-08,SLU-19,2.399113431,17.05,57.4204406738
CH-08,UD-01,5.003279292,29.6166666667,80.3453903198
CH-08,UD-02,3.506396553,23.5,48.2521514893
CH-08,UD-04,3.259712266,21.3,65.4119987488
CH-08,UD-07,3.687836885,26.1,29.8401870728
CH-08,UW-01,4.130874408,27.3666666667,38.5814399719
CH-08,UW-02,3.741274791,27.9666666667,30.6930618286
CH-08,UW-04,3.422511468,22.7166666667,60.7097930908
CH-08,UW-06,3.93949214,25.9333333333,55.7698249817
CH-08,UW-07,4.13211715,25.8333333333,79.3007202148
CH-08,UW-10,3.745003017,23.7166666667,81.2919063568
CH-08,WF-01,2.072893656,14.1833333333,91.9598276615
CH-08,WF-04,1.874054936,12.0833333333,90.0673441887
CH-08,CBD-05,1.643526295,11.9333333333,85.4426965714
CH-08,CD-01,0.984873035,5.65,30.2123565674
CH-08,SLU-20,1.02526215,7.65,55.3374595642
CH-08,CBD-04,1.152021834,8.76666666667,53.9637069702
CH-08,SLU-21,1.733003719,12.2666666667,83.9001779556
CH-09,BT-01,1.674594845,12.05,55.1726341248
CH-09,BT-03,1.680187184,11.4,58.7085838318
CH-09,BT-04,1.081806911,6.66666666667,58.2503585815
CH-09,BT-05,1.260761759,10.9166666667,48.2411575317
CH-09,CBD-13,0.950076259,6.71666666667,50.0640335083
CH-09,CBD-03,0.789762541,5.56666666667,44.0308227539
CH-09,CBD-07,1.176876674,11.1,60.9915771484
CH-09,SLU-16,0.4970968,3.11666666667,43.771648407
CH-09,CBD-06,1.293694422,8.56666666667,67.2191390991
CH-09,CH-01,0.361016551,2.13333333333,10.261505127
CH-09,CH-02,0.525058495,4.25,-11.1143798828
CH-09,CH-03,0.686614955,4.81666666667,7.98401641846
CH-09,CH-05,0.828908914,8.28333333333,-35.7749786377
CH-09,CH-06,0.49088309,4.85,-14.3504333496
CH-09,CH-07,0.502067768,6.68333333333,-31.9767456055
CH-09,CH-08,0.218722592,2.83333333333,-2.73115539551
CH-09,CH-12,0.253519368,1.5,21.0030059814
CH-09,CH-15,0.842579076,6.33333333333,-25.5394134521
CH-09,DPD-01,1.50993153,9.78333333333,79.9890594482
CH-09,DPD-03,5.94030676,37.2333333333,71.1711349487
CH-09,EL-01,1.490047658,9.03333333333,83.5091571808
CH-09,EL-03,2.105204948,13.9,83.9061546326
CH-09,EL-05,2.795548129,15.8833333333,72.3094139099
CH-09,FH-01,0.765529072,6.35,-5.0707321167
CH-09,FH-04,0.687857697,5.65,6.92219543457
CH-09,ID-04,1.867841226,11.2333333333,76.1222076416
CH-09,PS-05,1.719954928,13.7333333333,80.9012994766
CH-09,PS-04,1.636691214,12.5666666667,84.3876609802
CH-09,SLU-01,0.785412944,5.58333333333,53.9131126404
CH-09,SLU-02,1.946133972,12.6,74.0954151154
CH-09,SLU-04,1.508067417,10.2,80.1452798843
CH-09,SLU-07,1.158235544,7.8,71.8847637177
CH-09,SLU-15,0.837608108,5.16666666667,60.9308357239
CH-09,SLU-17,1.80818961,12.3666666667,84.0524511337
CH-09,SLU-18,1.159478286,7.76666666667,58.6060028076
CH-09,SLU-19,2.21829447,15.6166666667,54.6892852783
CH-09,UD-01,4.986502275,30.1833333333,77.6142349243
CH-09,UD-02,3.490240907,24.0666666667,45.5209960938
CH-09,UD-04,3.24355662,21.8666666667,62.6808433533
CH-09,UD-07,3.671681239,26.6666666667,27.1090316772
CH-09,UW-01,4.114097391,27.9333333333,35.8502845764
CH-09,UW-02,3.725119145,28.5333333333,27.9619064331
CH-09,UW-04,3.405734451,23.2833333333,57.9786376953
CH-09,UW-06,3.923336494,26.5,53.0386695862
CH-09,UW-07,4.115961504,26.4,76.5695648193
CH-09,UW-10,3.728847371,24.2833333333,78.5607509613
CH-09,WF-01,1.892074695,12.7333333333,89.228672266
CH-09,WF-04,1.693235975,10.6333333333,87.3361887932
CH-09,CBD-05,1.463328705,10.4833333333,82.7115411758
CH-09,CD-01,1.173769819,7.45,27.4812011719
CH-09,SLU-20,0.844443189,6.2,52.6063041687
CH-09,CBD-04,0.971202873,7.31666666667,51.2325515747
CH-09,SLU-21,1.552806129,10.8166666667,81.1690225601
CH-12,BT-01,1.45400814,10.8,34.1696281433
CH-12,BT-03,1.459600479,10.15,37.7055778503
CH-12,BT-04,0.860598835,5.41666666667,37.2473526001
CH-12,BT-05,1.039553683,9.66666666667,27.2381515503
CH-12,CBD-13,0.728868183,5.46666666667,29.0610275269
CH-12,CBD-03,0.568554465,4.31666666667,23.0278167725
CH-12,CBD-07,1.505581933,13.2,39.988571167
CH-12,SLU-16,0.276510095,1.86666666667,22.7686424255
CH-12,CBD-06,1.072486346,7.31666666667,46.2161331177
CH-12,CH-01,0.289558886,2.71666666667,-10.7415008545
CH-12,CH-02,0.777956492,8.05,-32.1173858643
CH-12,CH-03,0.607700838,4.86666666667,-13.018989563
CH-12,CH-05,1.04390328,10.75,-56.7779846191
CH-12,CH-06,0.705877456,7.31666666667,-35.3534393311
CH-12,CH-07,0.717062134,9.15,-52.9797515869
CH-12,CH-08,0.433716958,5.3,-23.734161377
CH-12,CH-09,0.253519368,3.58333333333,-21.0030059814
CH-12,CH-15,1.092991589,10.0,-46.5424194336
CH-12,DPD-01,1.289344825,8.53333333333,58.9860534668
CH-12,DPD-03,6.077629751,36.2166666667,50.1681289673
CH-12,EL-01,1.268839582,7.78333333333,62.5061511993
CH-12,EL-03,1.954211795,13.0833333333,62.9031486511
CH-12,EL-05,2.644554976,15.0833333333,51.3064079285
CH-12,FH-01,0.980523438,8.81666666667,-26.0737380981
CH-12,FH-04,0.902852063,8.11666666667,-14.0808105469
CH-12,ID-04,2.082835592,13.7,55.1192016602
CH-12,PS-05,1.631098875,12.9833333333,59.8982934952
CH-12,PS-04,1.52857266,12.1,63.3846549988
CH-12,SLU-01,0.564826239,4.33333333333,32.9101066589
CH-12,SLU-02,1.725547267,11.35,53.0924091339
CH-12,SLU-04,1.286859341,8.95,59.1422739029
CH-12,SLU-07,0.937648839,6.55,50.8817577362
CH-12,SLU-15,0.616400032,3.91666666667,39.9278297424
